caseid,Trip number,Purpose_category,Date,Day of week,Start time - first hour,Main mode,Distance (km),Travel Time (minutes),Distance (miles) - rounded,Distance category,Origin eastings,Origin northings,Destination eastings,Destination northings,Travel time source (stated / calculated),Weight_2,trip_number_numeric,potential_duplicate_flag,date_day_mismatch_flag,distance_category_zero_flag,distance_category_review_flag,zero_distance_flag,mode_distance_review_flag,trip_internal_gap_flag,trip_starts_above_1_flag,valid_distance,distance_analysis_valid,valid_travel_time,travel_time_source,valid_od_geometry,same_origin_destination_flag,od_straight_line_km,reported_to_straight_line_ratio,spatial_distance_review_flag,origin_lta,destination_lta,od_scope,mode_group,distance_band,distance_band_order,start_hour,time_band,day_type,is_car_van,is_car_driver,is_car_passenger,is_active_wheeling,is_public_transport,is_short_trip,is_mid_distance_trip,is_short_car,is_mid_car,is_mid_public_transport,respondent_trip_count,validated_chain_member,short_car_chain_status,ModeKey,PurposeKey,DistanceKey,DateKey,TimeKey,OriginLTAKey,DestinationLTAKey
6435458414,$trip2pipe,shopping,2024-11-20,Wednesday,18.0,Walking,3.123144,37.477728,1.5,2,436464.0,147183.0,436157.150219,145776.380485,stated,1.824700764256982,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.4396997076052274,2.169302378476541,False,Hampshire,Hampshire,Within same LTA,Active / wheeling,1 to <2 miles,2,18.0,15:00-19:00,Weekday,False,False,False,True,False,True,False,False,False,False,2,False,,15.0,7,2.0,20241120.0,19.0,4.0,4.0
6435458514,$trip1pipe,commute,2024-11-18,Monday,7.0,Rail,103.690585,88.87764428571428,65.0,7,530184.0,105039.0,530029.0,180385.0,stated,0.6009650164411316,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,75.34615943098892,1.376189387529066,False,Brighton and Hove,Outside TfSE,Outbound,Public transport,50 to <100 miles,7,7.0,06:00-10:00,Weekday,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,2,7.0,20241118.0,8.0,2.0,8.0
6435458520,$trip1pipe,commute,2024-11-19,Tuesday,9.0,Public bus service,0.0,0.0,0.0,0,532840.0,109072.0,532840.0,109072.0,stated,0.7172258935965478,1,False,False,True,False,True,False,False,False,False,False,False,stated,True,True,0.0,,False,Brighton and Hove,Brighton and Hove,Within same LTA,Public transport,,0,9.0,06:00-10:00,Weekday,False,False,False,False,True,False,False,False,False,False,1,False,,11.0,2,,20241119.0,10.0,2.0,2.0
6435458526,$trip1pipe,commute,2024-11-18,Monday,6.0,Rail,13.6083,11.664257142857144,8.5,4,528849.0,105457.0,532635.0,115220.0,stated,0.595063036496002,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,10.471387921378904,1.2995698471084831,False,Brighton and Hove,East Sussex,Between TfSE LTAs,Public transport,5 to <10 miles,4,6.0,06:00-10:00,Weekday,False,False,False,False,True,False,True,False,False,True,1,False,,12.0,2,4.0,20241118.0,7.0,2.0,3.0
6435458540,$trip1pipe,leisure,2024-11-24,Sunday,8.0,Rail,145.770844,124.94643771428572,90.0,7,548852.0,99148.0,533534.0,183159.0,stated,0.9495350122714192,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,85.39607277269839,1.7069970464333084,False,East Sussex,Outside TfSE,Outbound,Public transport,50 to <100 miles,7,8.0,06:00-10:00,Weekend,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,4,7.0,20241124.0,9.0,3.0,8.0
6435458556,$trip1pipe,shopping,2024-11-18,Monday,15.0,Car/ van (as the driver),12.168692,15.798793,7.5,4,552346.0,129601.0,558367.0,139005.0,stated,0.9495350122714192,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,11.16636274710794,1.089763271675162,False,East Sussex,Kent,Between TfSE LTAs,Car / van,5 to <10 miles,4,15.0,15:00-19:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,7,4.0,20241118.0,16.0,3.0,6.0
6435458592,$trip1pipe,leisure,2024-11-21,Thursday,10.0,Walking,83.225791,998.709492,50.0,7,433793.0,87160.0,466527.0,99205.0,stated,0.2972751561378214,1,False,False,False,False,False,True,False,False,True,False,True,stated,True,False,34.87974743314521,2.3860777994313382,False,Isle of Wight,Portsmouth,Between TfSE LTAs,Active / wheeling,50 to <100 miles,7,10.0,10:00-15:00,Weekday,False,False,False,True,False,False,False,False,False,False,2,False,,15.0,4,7.0,20241121.0,11.0,5.0,9.0
6435458592,$trip2pipe,commute,2024-11-21,Thursday,12.0,Walking,83.225791,998.709492,50.0,7,433793.0,87160.0,466527.0,99205.0,stated,0.2972751561378214,2,False,False,False,False,False,True,False,False,True,False,True,stated,True,False,34.87974743314521,2.3860777994313382,False,Isle of Wight,Portsmouth,Between TfSE LTAs,Active / wheeling,50 to <100 miles,7,12.0,10:00-15:00,Weekday,False,False,False,True,False,False,False,False,False,False,2,False,,15.0,2,7.0,20241121.0,13.0,5.0,9.0
6435458612,$trip1pipe,leisure,2024-11-19,Tuesday,16.0,Walking,0.0,0.0,0.0,0,456828.0,77792.0,456828.0,77792.0,stated,0.4347099820578681,1,False,False,True,False,True,False,False,False,False,False,False,stated,True,True,0.0,,False,Isle of Wight,Isle of Wight,Within same LTA,Active / wheeling,,0,16.0,15:00-19:00,Weekday,False,False,False,True,False,False,False,False,False,False,1,False,,15.0,4,,20241119.0,17.0,5.0,5.0
6435458618,$trip1pipe,shopping,2024-11-23,Saturday,11.0,Car/ van (as the driver),14.611296,19.607571,9.0,4,458418.0,82599.0,449870.0,89208.0,stated,0.381954171934582,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,10.804961129036975,1.3522765908647258,False,Isle of Wight,Isle of Wight,Within same LTA,Car / van,5 to <10 miles,4,11.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,7,4.0,20241123.0,12.0,5.0,5.0
6435458688,$trip1pipe,commute,2024-11-18,Monday,9.0,Pedal cycle,3.931287,14.74232625,2.0,3,465338.0,102450.0,464135.0,100140.0,stated,0.5730583483780632,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.6044786426461632,1.5094333797284638,False,Portsmouth,Portsmouth,Within same LTA,Active / wheeling,2 to <5 miles,3,9.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,9.0,2,3.0,20241118.0,10.0,9.0,9.0
6435458708,$trip1pipe,shopping,2024-11-24,Sunday,14.0,Car/ van (as a passenger),3.724545,9.456375,2.0,3,472121.0,176287.0,472624.0,173970.0,stated,0.4105810620207864,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.370969843755926,1.5708951380418377,False,Reading,Reading,Within same LTA,Car / van,2 to <5 miles,3,14.0,10:00-15:00,Weekend,True,False,True,False,False,True,False,True,False,False,1,False,Not identified in validated chain,1.0,7,3.0,20241124.0,15.0,10.0,10.0
6435458718,$trip1pipe,commute,2024-11-20,Wednesday,8.0,Car/ van (as the driver),7.314138,15.62677,4.5,3,471839.0,174967.0,466172.0,173363.0,stated,0.4701260211418855,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,5.88962689819992,1.2418678001887458,False,Reading,West Berkshire,Between TfSE LTAs,Car / van,2 to <5 miles,3,8.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,2,False,Not identified in validated chain,2.0,2,3.0,20241120.0,9.0,10.0,14.0
6435458718,$trip2pipe,leisure,2024-11-20,Wednesday,17.0,Car/ van (as the driver),2.606106,7.662328,1.5,2,471839.0,174967.0,471154.0,173336.0,stated,0.4701260211418855,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.769007066124949,1.4732027078380956,False,Reading,Reading,Within same LTA,Car / van,1 to <2 miles,2,17.0,15:00-19:00,Weekday,True,True,False,False,False,True,False,True,False,False,2,False,Not identified in validated chain,2.0,4,2.0,20241120.0,18.0,10.0,10.0
6435458732,$trip1pipe,shopping,2024-11-23,Saturday,10.0,Car/ van (as the driver),3.328629,7.221932,2.0,3,444596.0,111157.0,441992.0,111621.0,stated,0.5517796198736682,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,2.6450164460736345,1.25845304475938,False,Southampton,Southampton,Within same LTA,Car / van,2 to <5 miles,3,10.0,10:00-15:00,Weekend,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,7,3.0,20241123.0,11.0,12.0,12.0
6435458748,$trip1pipe,leisure,2024-11-24,Sunday,14.0,Car/ van (as the driver),76.118358,50.153107,45.0,6,442850.0,114140.0,488912.0,154970.0,stated,0.4012578967306556,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,61.553202548689534,1.2366270940945632,False,Southampton,Surrey,Between TfSE LTAs,Car / van,25 to <50 miles,6,14.0,10:00-15:00,Weekend,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,6.0,20241124.0,15.0,12.0,13.0
6435458762,$trip1pipe,commute,2024-11-19,Tuesday,7.0,Car/ van (as the driver),28.353252,27.152292,16.0,5,442031.0,116590.0,457419.0,105091.0,stated,0.4457310179757304,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,19.20982938497893,1.4759762531868577,False,Southampton,Hampshire,Between TfSE LTAs,Car / van,10 to <25 miles,5,7.0,06:00-10:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,2,5.0,20241119.0,8.0,12.0,4.0
6435458802,$trip1pipe,personal business,2024-11-21,Thursday,14.0,Car/ van (as the driver),6.376544,11.457083,4.0,3,512896.0,155361.0,516580.0,156478.0,stated,1.6946236777915988,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.8496162146375057,1.656410313255198,False,Surrey,Surrey,Within same LTA,Car / van,2 to <5 miles,3,14.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,6,3.0,20241121.0,15.0,13.0,13.0
6435458808,$trip1pipe,personal business,2024-11-23,Saturday,9.0,Car/ van (as the driver),39.709108,38.467411,25.0,5,502638.0,171463.0,522398.0,161580.0,stated,1.0660809029424296,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,22.09369342142685,1.7973051061480474,False,Surrey,Surrey,Within same LTA,Car / van,10 to <25 miles,5,9.0,06:00-10:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,6,5.0,20241123.0,10.0,13.0,13.0
6435458808,$trip3pipe,leisure,2024-11-23,Saturday,6.0,Car/ van (as the driver),0.0,0.0,0.0,0,522398.0,161580.0,522398.0,161580.0,stated,1.0660809029424296,3,False,False,True,False,True,False,False,False,False,False,False,stated,True,True,0.0,,False,Surrey,Surrey,Within same LTA,Car / van,,0,6.0,06:00-10:00,Weekend,True,True,False,False,False,False,False,False,False,False,3,False,,2.0,4,,20241123.0,7.0,13.0,13.0
6435458808,$trip2pipe,personal business,2024-11-23,Saturday,1.0,Car/ van (as the driver),26.012775,31.987954,16.0,5,522398.0,161580.0,505221.0,164660.0,stated,1.0660809029424296,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,17.450952094370095,1.4906221081422866,False,Surrey,Surrey,Within same LTA,Car / van,10 to <25 miles,5,1.0,00:00-06:00,Weekend,True,True,False,False,False,False,True,False,True,False,3,True,,2.0,6,5.0,20241123.0,2.0,13.0,13.0
6435458810,$trip1pipe,shopping,2024-11-19,Tuesday,11.0,Car/ van (as the driver),8.483276,13.089763,5.0,4,491055.0,143501.0,497569.0,143855.0,stated,1.7928406447141965,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,6.523611882998559,1.300395571065256,False,Surrey,Surrey,Within same LTA,Car / van,5 to <10 miles,4,11.0,10:00-15:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,7,4.0,20241119.0,12.0,13.0,13.0
6435458814,$trip1pipe,commute,2024-11-18,Monday,7.0,Rail,47.914755,41.06979,30.0,6,528416.0,151381.0,530029.0,180385.0,stated,2.03685072043811,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,29.048817273686037,1.6494563117171637,False,Surrey,Outside TfSE,Outbound,Public transport,25 to <50 miles,6,7.0,06:00-10:00,Weekday,False,False,False,False,True,False,False,False,False,False,1,False,,12.0,2,6.0,20241118.0,8.0,13.0,8.0
6435458850,$trip1pipe,personal business,2024-11-22,Friday,9.0,Car/ van (as a passenger),2.070711,3.813753,1.0,2,489894.0,151246.0,488898.0,150216.0,stated,1.6147732681831626,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,1.432800055834728,1.4452197929275168,False,Surrey,Surrey,Within same LTA,Car / van,1 to <2 miles,2,9.0,06:00-10:00,Weekday,True,False,True,False,False,True,False,True,False,False,1,False,Not identified in validated chain,1.0,6,2.0,20241122.0,10.0,13.0,13.0
6435458864,$trip1pipe,personal business,2024-11-20,Wednesday,18.0,Car/ van (as the driver),9.457262,15.894392,5.5,4,512854.0,168058.0,518573.0,166222.0,stated,1.6147732681831626,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,6.006484579186066,1.5745086623166769,False,Surrey,Outside TfSE,Outbound,Car / van,5 to <10 miles,4,18.0,15:00-19:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,6,4.0,20241120.0,19.0,13.0,8.0
6435458880,$trip1pipe,shopping,2024-11-24,Sunday,14.0,Car/ van (as the driver),17.141508,25.371208,10.0,5,458450.0,169027.0,471655.0,173552.0,stated,0.5410401921663499,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,13.95878397282514,1.2280086885341135,False,West Berkshire,Reading,Between TfSE LTAs,Car / van,10 to <25 miles,5,14.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,7,5.0,20241124.0,15.0,14.0,10.0
6435458898,$trip1pipe,shopping,2024-11-21,Thursday,14.0,Car/ van (as the driver),12.726082,21.15866,7.5,4,465215.0,167164.0,472624.0,173970.0,stated,0.5410401921663499,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,10.060562459425416,1.2649473676372185,False,West Berkshire,Reading,Between TfSE LTAs,Car / van,5 to <10 miles,4,14.0,10:00-15:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,7,4.0,20241121.0,15.0,14.0,10.0
6435458904,$trip1pipe,commute,2024-11-21,Thursday,10.0,Car/ van (as the driver),5.167284,10.349832,3.0,3,451266.0,166908.0,447105.0,167216.0,stated,0.589459555934847,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.172383611318596,1.2384489254493518,False,West Berkshire,West Berkshire,Within same LTA,Car / van,2 to <5 miles,3,10.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,2,True,Part of validated chain,2.0,2,3.0,20241121.0,11.0,14.0,14.0
6435458904,$trip2pipe,shopping,2024-11-21,Thursday,12.0,Car/ van (as the driver),125.067992,88.421467,80.0,7,447105.0,167216.0,524441.0,213909.0,stated,0.589459555934847,2,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,90.33876878173623,1.3844332138527546,False,West Berkshire,Outside TfSE,Outbound,Car / van,50 to <100 miles,7,12.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,2,True,,2.0,7,7.0,20241121.0,13.0,14.0,8.0
6435458910,$trip1pipe,personal business,2024-11-22,Friday,8.0,Walking,3.723772,44.685264,2.0,3,445278.0,164649.0,447105.0,167216.0,stated,0.4633299659941471,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,3.1507805382158875,1.1818569890331256,False,West Berkshire,West Berkshire,Within same LTA,Active / wheeling,2 to <5 miles,3,8.0,06:00-10:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,15.0,6,3.0,20241122.0,9.0,14.0,14.0
6435458958,$trip1pipe,personal business,2024-11-19,Tuesday,11.0,Car/ van (as the driver),25.835815,34.259719,16.0,5,512458.0,108893.0,531178.0,104770.0,stated,1.2665617987145263,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,19.16866007315065,1.3478153872731025,False,West Sussex,Brighton and Hove,Between TfSE LTAs,Car / van,10 to <25 miles,5,11.0,10:00-15:00,Weekday,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,6,5.0,20241119.0,12.0,15.0,2.0
6435458964,$trip1pipe,shopping,2024-11-24,Sunday,10.0,Car/ van (as the driver),25.67479,24.967907,16.0,5,526240.0,135033.0,527884.0,150721.0,stated,1.2665617987145263,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,15.773905033313724,1.6276749445223673,False,West Sussex,Surrey,Between TfSE LTAs,Car / van,10 to <25 miles,5,10.0,10:00-15:00,Weekend,True,True,False,False,False,False,True,False,True,False,1,False,,2.0,7,5.0,20241124.0,11.0,15.0,13.0
6435458994,$trip1pipe,shopping,2024-11-18,Monday,10.0,Mobility scooter,1.198104,14.377248000000002,0.5,1,514746.0,103149.0,514754.0,102432.0,stated,1.571545294232911,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.7170446290155168,1.670891812752248,False,West Sussex,West Sussex,Within same LTA,Active / wheeling,Under 1 mile,1,10.0,10:00-15:00,Weekday,False,False,False,True,False,True,False,False,False,False,1,False,,6.0,7,1.0,20241118.0,11.0,15.0,15.0
6435459008,$trip1pipe,personal business,2024-11-21,Thursday,11.0,Car/ van (as the driver),1.706388,3.980416,1.0,2,495043.0,175558.0,495029.0,176413.0,stated,0.6255326166861452,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,0.855114612201195,1.995507942037732,False,Windsor and Maidenhead,Windsor and Maidenhead,Within same LTA,Car / van,1 to <2 miles,2,11.0,10:00-15:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,6,2.0,20241121.0,12.0,16.0,16.0
6435459014,$trip1pipe,leisure,2024-11-22,Friday,10.0,Car/ van (as the driver),118.550326,96.6771,75.0,7,489919.0,181363.0,402468.0,228277.0,stated,0.6555620194555164,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,99.24011687316778,1.1945806770009282,False,Windsor and Maidenhead,Outside TfSE,Outbound,Car / van,50 to <100 miles,7,10.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,7.0,20241122.0,11.0,16.0,8.0
6435459114,$trip1pipe,commute,2024-11-22,Friday,6.0,Car/ van (as the driver),5.573128,9.690676,3.5,3,509839.0,166478.0,514411.0,168210.0,stated,1.7083622665826923,1,False,False,False,False,False,False,False,False,True,True,True,stated,True,False,4.889070259261979,1.139915710853638,False,Surrey,Surrey,Within same LTA,Car / van,2 to <5 miles,3,6.0,06:00-10:00,Weekday,True,True,False,False,False,True,False,True,False,False,1,False,Not identified in validated chain,2.0,2,3.0,20241122.0,7.0,13.0,13.0
6435462726,$trip1pipe,leisure,2024-11-22,Friday,10.0,Car/ van (as the driver),,,0.0,0,,,,,stated,1.6235708095095365,1,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Car / van,,0,10.0,10:00-15:00,Weekday,True,True,False,False,False,False,False,False,False,False,1,False,,2.0,4,,20241122.0,11.0,,
6435463134,$trip3pipe,leisure,2024-11-24,Sunday,13.0,Motorcycle/ moped,,,0.0,0,,,,,stated,1.1278687996615189,3,False,False,True,False,False,False,False,False,False,False,False,stated,False,False,,,False,,,,Motorcycle / moped,,0,13.0,10:00-15:00,Weekend,False,False,False,False,False,False,False,False,False,False,5,False,,7.0,4,,20241124.0,14.0,,
6435463134,$trip1pipe,leisure,2024-11-24,Sunday,9.0,Motorcycle/ moped,11.060327,,6.5,4,500137.0,156795.0,504429.0,149518.0,stated,1.1278687996615189,1,False,False,False,False,False,False,False,False,True,True,False,stated,True,False,8.448431392868146,1.3091574619800688,False,Surrey,Surrey,Within same LTA,Motorcycle / moped,5 to <10 miles,4,9.0,06:00-10:00,Weekend,False,False,False,False,False,False,True,False,False,False,5,True,,7.0,4,4.0,20241124.0,10.0,13.0,13.0
